,business_product_instance_id,cost,duration,number_of_sms,total_volume,event_type,event_id,date,direction,calling_msisdn,called_msisdn,roaming
8377,24.0,0.0,0,0.0,500000.0,data,2114,,outcoming,-1,-1,True
8382,24.0,0.0,0,0.0,400000.0,data,2115,,outcoming,-1,-1,False
8383,24.0,0.0,0,0.0,300000.0,data,2116,,outcoming,-1,-1,False
8385,24.0,0.0,0,0.0,400000.0,data,2117,,outcoming,-1,-1,False
8389,24.0,0.0,0,0.0,900000.0,data,2118,,outcoming,-1,-1,False
8390,24.0,0.0,0,0.0,900000.0,data,2119,,outcoming,-1,-1,False
8391,24.0,0.0,0,0.0,600000.0,data,2120,,outcoming,-1,-1,False
8393,24.0,0.0,0,0.0,300000.0,data,2121,,outcoming,-1,-1,False
8410,24.0,0.0,0,0.0,700000.0,data,2122,,outcoming,-1,-1,False
8412,24.0,0.0,0,0.0,800000.0,data,2123,,outcoming,-1,-1,False
8414,24.0,0.0,0,0.0,200000.0,data,2124,,outcoming,-1,-1,False
8415,24.0,0.0,0,0.0,400000.0,data,2125,,outcoming,-1,-1,False
8416,24.0,0.0,0,0.0,900000.0,data,2126,,outcoming,-1,-1,False
8419,24.0,0.0,0,0.0,200000.0,data,2127,,outcoming,-1,-1,False
8421,24.0,0.0,0,0.0,700000.0,data,2128,,outcoming,-1,-1,False
8424,24.0,0.0,0,0.0,300000.0,data,2129,,outcoming,-1,-1,False
8434,24.0,0.0,0,0.0,300000.0,data,2130,,outcoming,-1,-1,False
8437,24.0,0.0,0,0.0,900000.0,data,2131,,outcoming,-1,-1,False
8439,24.0,0.0,0,0.0,100000.0,data,2132,,outcoming,-1,-1,False
8442,24.0,0.0,0,0.0,200000.0,data,2133,,outcoming,-1,-1,True
8443,24.0,0.0,0,0.0,700000.0,data,2134,,outcoming,-1,-1,False
8451,24.0,0.0,0,0.0,400000.0,data,2135,,outcoming,-1,-1,False
8453,24.0,0.0,0,0.0,800000.0,data,2136,,outcoming,-1,-1,False
8457,24.0,0.0,0,0.0,400000.0,data,2137,,outcoming,-1,-1,False
8464,24.0,0.0,0,0.0,400000.0,data,2138,,outcoming,-1,-1,False
8465,24.0,0.0,0,0.0,700000.0,data,2139,,outcoming,-1,-1,False
8466,24.0,0.0,0,0.0,800000.0,data,2140,,outcoming,-1,-1,False
8477,24.0,0.0,0,0.0,500000.0,data,2141,,outcoming,-1,-1,False
8494,24.0,0.0,0,0.0,200000.0,data,2142,,outcoming,-1,-1,False
8498,24.0,0.0,0,0.0,600000.0,data,2143,,outcoming,-1,-1,True
8505,24.0,0.0,0,0.0,300000.0,data,2144,,outcoming,-1,-1,False
8513,24.0,0.0,0,0.0,900000.0,data,2145,,outcoming,-1,-1,False
8515,24.0,0.0,0,0.0,500000.0,data,2146,,outcoming,-1,-1,False
8531,24.0,0.0,0,0.0,600000.0,data,2147,,outcoming,-1,-1,False
8534,24.0,0.0,0,0.0,400000.0,data,2148,,outcoming,-1,-1,True
8537,24.0,0.0,0,0.0,400000.0,data,2149,,outcoming,-1,-1,False
8539,24.0,0.0,0,0.0,900000.0,data,2150,,outcoming,-1,-1,False
8553,24.0,0.0,0,0.0,700000.0,data,2151,,outcoming,-1,-1,False
8561,24.0,0.0,0,0.0,600000.0,data,2152,,outcoming,-1,-1,False
8568,24.0,0.0,0,0.0,200000.0,data,2153,,outcoming,-1,-1,False
8570,24.0,0.0,0,0.0,400000.0,data,2154,,outcoming,-1,-1,True
8575,24.0,0.0,0,0.0,400000.0,data,2155,,outcoming,-1,-1,False
8581,24.0,0.0,0,0.0,600000.0,data,2156,,outcoming,-1,-1,False
8587,24.0,0.0,0,0.0,100000.0,data,2157,,outcoming,-1,-1,False
8593,24.0,0.0,0,0.0,800000.0,data,2158,,outcoming,-1,-1,False
8594,24.0,0.0,0,0.0,700000.0,data,2159,,outcoming,-1,-1,False
8599,24.0,0.0,0,0.0,800000.0,data,2160,,outcoming,-1,-1,False
8602,24.0,0.0,0,0.0,200000.0,data,2161,,outcoming,-1,-1,False
8604,24.0,0.0,0,0.0,600000.0,data,2162,,outcoming,-1,-1,False
8605,24.0,0.0,0,0.0,400000.0,data,2163,,outcoming,-1,-1,False
8612,24.0,0.0,0,0.0,100000.0,data,2164,,outcoming,-1,-1,False
8615,24.0,0.0,0,0.0,300000.0,data,2165,,outcoming,-1,-1,False
8617,24.0,0.0,0,0.0,300000.0,data,2166,,outcoming,-1,-1,False
8618,24.0,0.0,0,0.0,600000.0,data,2167,,outcoming,-1,-1,True
8619,24.0,0.0,0,0.0,100000.0,data,2168,,outcoming,-1,-1,False
8622,24.0,0.0,0,0.0,900000.0,data,2169,,outcoming,-1,-1,False
8627,24.0,0.0,0,0.0,400000.0,data,2170,,outcoming,-1,-1,False
8637,24.0,0.0,0,0.0,100000.0,data,2171,,outcoming,-1,-1,False
8639,24.0,0.0,0,0.0,800000.0,data,2172,,outcoming,-1,-1,False
8640,24.0,0.0,0,0.0,500000.0,data,2173,,outcoming,-1,-1,False
8641,24.0,0.0,0,0.0,300000.0,data,2174,,outcoming,-1,-1,False
8651,24.0,0.0,0,0.0,600000.0,data,2175,,outcoming,-1,-1,False
8654,24.0,0.0,0,0.0,500000.0,data,2176,,outcoming,-1,-1,False
8655,24.0,0.0,0,0.0,600000.0,data,2177,,outcoming,-1,-1,False
8658,24.0,0.0,0,0.0,800000.0,data,2178,,outcoming,-1,-1,False
8665,24.0,0.0,0,0.0,300000.0,data,2179,,outcoming,-1,-1,False
8675,24.0,0.0,0,0.0,600000.0,data,2180,,outcoming,-1,-1,False
8679,24.0,0.0,0,0.0,800000.0,data,2181,,outcoming,-1,-1,False
8681,24.0,0.0,0,0.0,600000.0,data,2182,,outcoming,-1,-1,False
8684,24.0,0.0,0,0.0,800000.0,data,2183,,outcoming,-1,-1,True
8687,24.0,0.0,0,0.0,500000.0,data,2184,,outcoming,-1,-1,False
8689,24.0,0.0,0,0.0,100000.0,data,2185,,outcoming,-1,-1,False
8691,24.0,0.0,0,0.0,100000.0,data,2186,,outcoming,-1,-1,False
8693,24.0,0.0,0,0.0,100000.0,data,2187,,outcoming,-1,-1,False
8699,24.0,0.0,0,0.0,300000.0,data,2188,,outcoming,-1,-1,False
8700,24.0,0.0,0,0.0,800000.0,data,2189,,outcoming,-1,-1,False
8710,24.0,0.0,0,0.0,800000.0,data,2190,,outcoming,-1,-1,False
8712,24.0,0.0,0,0.0,100000.0,data,2191,,outcoming,-1,-1,True
8715,24.0,0.0,0,0.0,100000.0,data,2192,,outcoming,-1,-1,False
8716,24.0,0.0,0,0.0,300000.0,data,2193,,outcoming,-1,-1,False
8717,24.0,0.0,0,0.0,100000.0,data,2194,,outcoming,-1,-1,False
8721,24.0,0.0,0,0.0,500000.0,data,2195,,outcoming,-1,-1,False
8729,24.0,0.0,0,0.0,800000.0,data,2196,,outcoming,-1,-1,False
8740,24.0,0.0,0,0.0,300000.0,data,2197,,outcoming,-1,-1,False
8742,24.0,0.0,0,0.0,500000.0,data,2198,,outcoming,-1,-1,True
8746,24.0,0.0,0,0.0,600000.0,data,2199,,outcoming,-1,-1,False
8747,24.0,0.0,0,0.0,600000.0,data,2200,,outcoming,-1,-1,False
8750,24.0,0.0,0,0.0,200000.0,data,2201,,outcoming,-1,-1,False
8755,24.0,0.0,0,0.0,100000.0,data,2202,,outcoming,-1,-1,False
8758,24.0,0.0,0,0.0,200000.0,data,2203,,outcoming,-1,-1,False
8760,24.0,0.0,0,0.0,600000.0,data,2204,,outcoming,-1,-1,False
8764,24.0,0.0,0,0.0,800000.0,data,2205,,outcoming,-1,-1,False
8774,24.0,0.0,0,0.0,900000.0,data,2206,,outcoming,-1,-1,False
8779,24.0,0.0,0,0.0,600000.0,data,2207,,outcoming,-1,-1,False
8783,24.0,0.0,0,0.0,900000.0,data,2208,,outcoming,-1,-1,False
8784,24.0,0.0,0,0.0,600000.0,data,2209,,outcoming,-1,-1,True
8794,24.0,0.0,0,0.0,200000.0,data,2210,,outcoming,-1,-1,True
8801,24.0,0.0,0,0.0,800000.0,data,2211,,outcoming,-1,-1,False
8803,24.0,0.0,0,0.0,700000.0,data,2212,,outcoming,-1,-1,False
8804,24.0,0.0,0,0.0,400000.0,data,2213,,outcoming,-1,-1,False
8810,24.0,0.0,0,0.0,600000.0,data,2214,,outcoming,-1,-1,False
8812,24.0,0.0,0,0.0,800000.0,data,2215,,outcoming,-1,-1,False
8813,24.0,0.0,0,0.0,700000.0,data,2216,,outcoming,-1,-1,False
8814,24.0,0.0,0,0.0,200000.0,data,2217,,outcoming,-1,-1,False
8819,24.0,0.0,0,0.0,600000.0,data,2218,,outcoming,-1,-1,False
8820,24.0,0.0,0,0.0,300000.0,data,2219,,outcoming,-1,-1,False
8834,24.0,0.0,0,0.0,600000.0,data,2220,,outcoming,-1,-1,False
8835,24.0,0.0,0,0.0,100000.0,data,2221,,outcoming,-1,-1,False
8836,24.0,0.0,0,0.0,800000.0,data,2222,,outcoming,-1,-1,False
8848,24.0,0.0,0,0.0,600000.0,data,2223,,outcoming,-1,-1,False
8850,24.0,0.0,0,0.0,900000.0,data,2224,,outcoming,-1,-1,False
8852,24.0,0.0,0,0.0,500000.0,data,2225,,outcoming,-1,-1,False
8857,24.0,0.0,0,0.0,800000.0,data,2226,,outcoming,-1,-1,False
8858,24.0,0.0,0,0.0,600000.0,data,2227,,outcoming,-1,-1,False
8862,24.0,0.0,0,0.0,900000.0,data,2228,,outcoming,-1,-1,False
8863,24.0,0.0,0,0.0,700000.0,data,2229,,outcoming,-1,-1,False
8869,24.0,0.0,0,0.0,200000.0,data,2230,,outcoming,-1,-1,False
8872,24.0,0.0,0,0.0,300000.0,data,2231,,outcoming,-1,-1,False
8878,24.0,0.0,0,0.0,200000.0,data,2232,,outcoming,-1,-1,False
8885,24.0,0.0,0,0.0,100000.0,data,2233,,outcoming,-1,-1,False
8889,24.0,0.0,0,0.0,200000.0,data,2234,,outcoming,-1,-1,False
8891,24.0,0.0,0,0.0,200000.0,data,2235,,outcoming,-1,-1,False
8896,24.0,0.0,0,0.0,300000.0,data,2236,,outcoming,-1,-1,False
8898,24.0,0.0,0,0.0,900000.0,data,2237,,outcoming,-1,-1,False
8906,24.0,0.0,0,0.0,900000.0,data,2238,,outcoming,-1,-1,False
8909,24.0,0.0,0,0.0,400000.0,data,2239,,outcoming,-1,-1,True
8924,24.0,0.0,0,0.0,800000.0,data,2240,,outcoming,-1,-1,False
8927,24.0,0.0,0,0.0,400000.0,data,2241,,outcoming,-1,-1,False
8936,24.0,0.0,0,0.0,900000.0,data,2242,,outcoming,-1,-1,True
8937,24.0,0.0,0,0.0,500000.0,data,2243,,outcoming,-1,-1,False
8940,24.0,0.0,0,0.0,100000.0,data,2244,,outcoming,-1,-1,False
8941,24.0,0.0,0,0.0,100000.0,data,2245,,outcoming,-1,-1,False
8947,24.0,0.0,0,0.0,100000.0,data,2246,,outcoming,-1,-1,False
8954,24.0,0.0,0,0.0,200000.0,data,2247,,outcoming,-1,-1,False
8956,24.0,0.0,0,0.0,100000.0,data,2248,,outcoming,-1,-1,False
8959,24.0,0.0,0,0.0,400000.0,data,2249,,outcoming,-1,-1,True
8960,24.0,0.0,0,0.0,600000.0,data,2250,,outcoming,-1,-1,False
8963,24.0,0.0,0,0.0,900000.0,data,2251,,outcoming,-1,-1,False
8964,24.0,0.0,0,0.0,200000.0,data,2252,,outcoming,-1,-1,False
8965,24.0,0.0,0,0.0,700000.0,data,2253,,outcoming,-1,-1,False
8977,24.0,0.0,0,0.0,900000.0,data,2254,,outcoming,-1,-1,False
8979,24.0,0.0,0,0.0,400000.0,data,2255,,outcoming,-1,-1,False
8989,24.0,0.0,0,0.0,100000.0,data,2256,,outcoming,-1,-1,False
8997,24.0,0.0,0,0.0,400000.0,data,2257,,outcoming,-1,-1,True
8998,24.0,0.0,0,0.0,900000.0,data,2258,,outcoming,-1,-1,False
8999,24.0,0.0,0,0.0,400000.0,data,2259,,outcoming,-1,-1,False
9002,24.0,0.0,0,0.0,100000.0,data,2260,,outcoming,-1,-1,False
9003,24.0,0.0,0,0.0,100000.0,data,2261,,outcoming,-1,-1,False
9005,24.0,0.0,0,0.0,100000.0,data,2262,,outcoming,-1,-1,False
9009,24.0,0.0,0,0.0,500000.0,data,2263,,outcoming,-1,-1,False
9010,24.0,0.0,0,0.0,400000.0,data,2264,,outcoming,-1,-1,False
9014,24.0,0.0,0,0.0,600000.0,data,2265,,outcoming,-1,-1,False
9015,24.0,0.0,0,0.0,700000.0,data,2266,,outcoming,-1,-1,False
9016,24.0,0.0,0,0.0,100000.0,data,2267,,outcoming,-1,-1,True
9017,24.0,0.0,0,0.0,200000.0,data,2268,,outcoming,-1,-1,False
9021,24.0,0.0,0,0.0,300000.0,data,2269,,outcoming,-1,-1,False
9027,24.0,0.0,0,0.0,800000.0,data,2270,,outcoming,-1,-1,False
9038,24.0,0.0,0,0.0,100000.0,data,2271,,outcoming,-1,-1,False
9046,24.0,0.0,0,0.0,700000.0,data,2272,,outcoming,-1,-1,False
9047,24.0,0.0,0,0.0,500000.0,data,2273,,outcoming,-1,-1,False
9050,24.0,0.0,0,0.0,800000.0,data,2274,,outcoming,-1,-1,False
9054,24.0,0.0,0,0.0,100000.0,data,2275,,outcoming,-1,-1,False
9055,24.0,0.0,0,0.0,200000.0,data,2276,,outcoming,-1,-1,True
9056,24.0,0.0,0,0.0,200000.0,data,2277,,outcoming,-1,-1,False
9061,24.0,0.0,0,0.0,400000.0,data,2278,,outcoming,-1,-1,False
9063,24.0,0.0,0,0.0,200000.0,data,2279,,outcoming,-1,-1,True
9064,24.0,0.0,0,0.0,300000.0,data,2280,,outcoming,-1,-1,False
9069,24.0,0.0,0,0.0,600000.0,data,2281,,outcoming,-1,-1,False
9070,24.0,0.0,0,0.0,100000.0,data,2282,,outcoming,-1,-1,False
9072,24.0,0.0,0,0.0,200000.0,data,2283,,outcoming,-1,-1,False
9074,24.0,0.0,0,0.0,500000.0,data,2284,,outcoming,-1,-1,False
9081,24.0,0.0,0,0.0,500000.0,data,2285,,outcoming,-1,-1,False
9084,24.0,0.0,0,0.0,300000.0,data,2286,,outcoming,-1,-1,False
9085,24.0,0.0,0,0.0,200000.0,data,2287,,outcoming,-1,-1,False
9086,24.0,0.0,0,0.0,700000.0,data,2288,,outcoming,-1,-1,True
9087,24.0,0.0,0,0.0,200000.0,data,2289,,outcoming,-1,-1,False
9090,24.0,0.0,0,0.0,500000.0,data,2290,,outcoming,-1,-1,False
9092,24.0,0.0,0,0.0,400000.0,data,2291,,outcoming,-1,-1,False
9094,24.0,0.0,0,0.0,500000.0,data,2292,,outcoming,-1,-1,False
9095,24.0,0.0,0,0.0,900000.0,data,2293,,outcoming,-1,-1,False
9097,24.0,0.0,0,0.0,300000.0,data,2294,,outcoming,-1,-1,False
9100,24.0,0.0,0,0.0,700000.0,data,2295,,outcoming,-1,-1,False
9112,24.0,0.0,0,0.0,900000.0,data,2296,,outcoming,-1,-1,False
9113,24.0,0.0,0,0.0,100000.0,data,2297,,outcoming,-1,-1,False
9121,24.0,0.0,0,0.0,700000.0,data,2298,,outcoming,-1,-1,False
9127,24.0,0.0,0,0.0,500000.0,data,2299,,outcoming,-1,-1,False
9140,24.0,0.0,0,0.0,500000.0,data,2300,,outcoming,-1,-1,False
9141,24.0,0.0,0,0.0,700000.0,data,2301,,outcoming,-1,-1,False
9151,24.0,0.0,0,0.0,500000.0,data,2302,,outcoming,-1,-1,False
9153,24.0,0.0,0,0.0,900000.0,data,2303,,outcoming,-1,-1,False
9155,24.0,0.0,0,0.0,500000.0,data,2304,,outcoming,-1,-1,True
9159,24.0,0.0,0,0.0,400000.0,data,2305,,outcoming,-1,-1,False
9165,24.0,0.0,0,0.0,400000.0,data,2306,,outcoming,-1,-1,False
9167,24.0,0.0,0,0.0,700000.0,data,2307,,outcoming,-1,-1,False
9181,24.0,0.0,0,0.0,600000.0,data,2308,,outcoming,-1,-1,False
9194,24.0,0.0,0,0.0,700000.0,data,2309,,outcoming,-1,-1,False
9196,24.0,0.0,0,0.0,900000.0,data,2310,,outcoming,-1,-1,False
9198,24.0,0.0,0,0.0,800000.0,data,2311,,outcoming,-1,-1,False
9201,24.0,0.0,0,0.0,400000.0,data,2312,,outcoming,-1,-1,False
9204,24.0,0.0,0,0.0,900000.0,data,2313,,outcoming,-1,-1,False
9206,24.0,0.0,0,0.0,300000.0,data,2314,,outcoming,-1,-1,False
9209,24.0,0.0,0,0.0,500000.0,data,2315,,outcoming,-1,-1,True
9215,24.0,0.0,0,0.0,900000.0,data,2316,,outcoming,-1,-1,False
9222,24.0,0.0,0,0.0,200000.0,data,2317,,outcoming,-1,-1,False
9230,24.0,0.0,0,0.0,600000.0,data,2318,,outcoming,-1,-1,True
9236,24.0,0.0,0,0.0,100000.0,data,2319,,outcoming,-1,-1,True
9249,24.0,0.0,0,0.0,200000.0,data,2320,,outcoming,-1,-1,False
9253,24.0,0.0,0,0.0,700000.0,data,2321,,outcoming,-1,-1,False
9256,24.0,0.0,0,0.0,600000.0,data,2322,,outcoming,-1,-1,False
9257,24.0,0.0,0,0.0,800000.0,data,2323,,outcoming,-1,-1,False
9259,24.0,0.0,0,0.0,900000.0,data,2324,,outcoming,-1,-1,False
9261,24.0,0.0,0,0.0,200000.0,data,2325,,outcoming,-1,-1,False
9268,24.0,0.0,0,0.0,500000.0,data,2326,,outcoming,-1,-1,True
9270,24.0,0.0,0,0.0,700000.0,data,2327,,outcoming,-1,-1,False
9275,24.0,0.0,0,0.0,400000.0,data,2328,,outcoming,-1,-1,False
9279,24.0,0.0,0,0.0,800000.0,data,2329,,outcoming,-1,-1,False
9286,24.0,0.0,0,0.0,200000.0,data,2330,,outcoming,-1,-1,False
9287,24.0,0.0,0,0.0,400000.0,data,2331,,outcoming,-1,-1,False
9292,24.0,0.0,0,0.0,100000.0,data,2332,,outcoming,-1,-1,False
9298,24.0,0.0,0,0.0,800000.0,data,2333,,outcoming,-1,-1,False
9300,24.0,0.0,0,0.0,400000.0,data,2334,,outcoming,-1,-1,False
9303,24.0,0.0,0,0.0,800000.0,data,2335,,outcoming,-1,-1,False
9305,24.0,0.0,0,0.0,300000.0,data,2336,,outcoming,-1,-1,False
9307,24.0,0.0,0,0.0,800000.0,data,2337,,outcoming,-1,-1,False
9309,24.0,0.0,0,0.0,700000.0,data,2338,,outcoming,-1,-1,False
9312,24.0,0.0,0,0.0,100000.0,data,2339,,outcoming,-1,-1,False
9313,24.0,0.0,0,0.0,500000.0,data,2340,,outcoming,-1,-1,False
9315,24.0,0.0,0,0.0,100000.0,data,2341,,outcoming,-1,-1,False
9322,24.0,0.0,0,0.0,800000.0,data,2342,,outcoming,-1,-1,False
9329,24.0,0.0,0,0.0,200000.0,data,2343,,outcoming,-1,-1,False
9330,24.0,0.0,0,0.0,600000.0,data,2344,,outcoming,-1,-1,False
9332,24.0,0.0,0,0.0,600000.0,data,2345,,outcoming,-1,-1,False
9336,24.0,0.0,0,0.0,600000.0,data,2346,,outcoming,-1,-1,False
9337,24.0,0.0,0,0.0,400000.0,data,2347,,outcoming,-1,-1,True
9343,24.0,0.0,0,0.0,800000.0,data,2348,,outcoming,-1,-1,False
9346,24.0,0.0,0,0.0,200000.0,data,2349,,outcoming,-1,-1,False
9348,24.0,0.0,0,0.0,100000.0,data,2350,,outcoming,-1,-1,False
9350,24.0,0.0,0,0.0,300000.0,data,2351,,outcoming,-1,-1,False
9352,24.0,0.0,0,0.0,900000.0,data,2352,,outcoming,-1,-1,False
9354,24.0,0.0,0,0.0,400000.0,data,2353,,outcoming,-1,-1,False
9361,24.0,0.0,0,0.0,600000.0,data,2354,,outcoming,-1,-1,False
9366,24.0,0.0,0,0.0,800000.0,data,2355,,outcoming,-1,-1,False
9367,24.0,0.0,0,0.0,100000.0,data,2356,,outcoming,-1,-1,False
9368,24.0,0.0,0,0.0,200000.0,data,2357,,outcoming,-1,-1,False
9372,24.0,0.0,0,0.0,400000.0,data,2358,,outcoming,-1,-1,False
9374,24.0,0.0,0,0.0,100000.0,data,2359,,outcoming,-1,-1,False
9375,24.0,0.0,0,0.0,200000.0,data,2360,,outcoming,-1,-1,False
9377,24.0,0.0,0,0.0,500000.0,data,2361,,outcoming,-1,-1,False
9381,24.0,0.0,0,0.0,600000.0,data,2362,,outcoming,-1,-1,False
9387,24.0,0.0,0,0.0,100000.0,data,2363,,outcoming,-1,-1,False
9388,24.0,0.0,0,0.0,100000.0,data,2364,,outcoming,-1,-1,False
9389,24.0,0.0,0,0.0,200000.0,data,2365,,outcoming,-1,-1,False
9391,24.0,0.0,0,0.0,100000.0,data,2366,,outcoming,-1,-1,True
9410,24.0,0.0,0,0.0,100000.0,data,2367,,outcoming,-1,-1,False
9411,24.0,0.0,0,0.0,200000.0,data,2368,,outcoming,-1,-1,False
9417,24.0,0.0,0,0.0,300000.0,data,2369,,outcoming,-1,-1,True
9423,24.0,0.0,0,0.0,900000.0,data,2370,,outcoming,-1,-1,False
9425,24.0,0.0,0,0.0,200000.0,data,2371,,outcoming,-1,-1,True
9426,24.0,0.0,0,0.0,200000.0,data,2372,,outcoming,-1,-1,False
9429,24.0,0.0,0,0.0,200000.0,data,2373,,outcoming,-1,-1,False
9433,24.0,0.0,0,0.0,100000.0,data,2374,,outcoming,-1,-1,False
9436,24.0,0.0,0,0.0,400000.0,data,2375,,outcoming,-1,-1,False
9439,24.0,0.0,0,0.0,100000.0,data,2376,,outcoming,-1,-1,False
9443,24.0,0.0,0,0.0,400000.0,data,2377,,outcoming,-1,-1,False
9450,24.0,0.0,0,0.0,200000.0,data,2378,,outcoming,-1,-1,False
9455,24.0,0.0,0,0.0,100000.0,data,2379,,outcoming,-1,-1,False
9462,24.0,0.0,0,0.0,400000.0,data,2380,,outcoming,-1,-1,False
9468,24.0,0.0,0,0.0,100000.0,data,2381,,outcoming,-1,-1,False
9471,24.0,0.0,0,0.0,400000.0,data,2382,,outcoming,-1,-1,False
9474,24.0,0.0,0,0.0,900000.0,data,2383,,outcoming,-1,-1,False
9485,24.0,0.0,0,0.0,800000.0,data,2384,,outcoming,-1,-1,True
9487,24.0,0.0,0,0.0,800000.0,data,2385,,outcoming,-1,-1,True
9489,24.0,0.0,0,0.0,100000.0,data,2386,,outcoming,-1,-1,False
9491,24.0,0.0,0,0.0,200000.0,data,2387,,outcoming,-1,-1,False
9501,24.0,0.0,0,0.0,300000.0,data,2388,,outcoming,-1,-1,False
9505,24.0,0.0,0,0.0,800000.0,data,2389,,outcoming,-1,-1,False
9506,24.0,0.0,0,0.0,500000.0,data,2390,,outcoming,-1,-1,False
9512,24.0,0.0,0,0.0,100000.0,data,2391,,outcoming,-1,-1,False
9516,24.0,0.0,0,0.0,900000.0,data,2392,,outcoming,-1,-1,False
9517,24.0,0.0,0,0.0,200000.0,data,2393,,outcoming,-1,-1,False
9521,24.0,0.0,0,0.0,500000.0,data,2394,,outcoming,-1,-1,False
9524,24.0,0.0,0,0.0,700000.0,data,2395,,outcoming,-1,-1,False
9539,24.0,0.0,0,0.0,400000.0,data,2396,,outcoming,-1,-1,False
9547,24.0,0.0,0,0.0,500000.0,data,2397,,outcoming,-1,-1,False
9553,24.0,0.0,0,0.0,200000.0,data,2398,,outcoming,-1,-1,False
9555,24.0,0.0,0,0.0,900000.0,data,2399,,outcoming,-1,-1,False
9557,24.0,0.0,0,0.0,600000.0,data,2400,,outcoming,-1,-1,False
9558,24.0,0.0,0,0.0,300000.0,data,2401,,outcoming,-1,-1,False
9570,24.0,0.0,0,0.0,500000.0,data,2402,,outcoming,-1,-1,False
9571,24.0,0.0,0,0.0,900000.0,data,2403,,outcoming,-1,-1,False
9572,24.0,0.0,0,0.0,200000.0,data,2404,,outcoming,-1,-1,True
9591,24.0,0.0,0,0.0,800000.0,data,2405,,outcoming,-1,-1,False
9594,24.0,0.0,0,0.0,600000.0,data,2406,,outcoming,-1,-1,False
9596,24.0,0.0,0,0.0,100000.0,data,2407,,outcoming,-1,-1,False
9597,24.0,0.0,0,0.0,100000.0,data,2408,,outcoming,-1,-1,False
9600,24.0,0.0,0,0.0,500000.0,data,2409,,outcoming,-1,-1,False
9603,24.0,0.0,0,0.0,200000.0,data,2410,,outcoming,-1,-1,False
9607,24.0,0.0,0,0.0,400000.0,data,2411,,outcoming,-1,-1,False
9608,24.0,0.0,0,0.0,600000.0,data,2412,,outcoming,-1,-1,False
9613,24.0,0.0,0,0.0,600000.0,data,2413,,outcoming,-1,-1,False
34,24.0,40.525930176555576,0,142.0,0.0,sms,2414,2022-03-06,outcoming,-1,-1,False
35,24.0,40.006108781555,0,140.0,0.0,sms,2415,2022-03-24,outcoming,-1,-1,False
38,24.0,38.62612632520357,0,135.0,0.0,sms,2416,2022-03-11,outcoming,-1,-1,False
40,24.0,38.35227839223086,0,134.0,0.0,sms,2417,2022-03-16,outcoming,-1,-1,False
48,24.0,35.78834752738655,0,125.0,0.0,sms,2418,2022-03-03,outcoming,-1,-1,True
53,24.0,34.7434316708392,0,121.0,0.0,sms,2419,2022-03-30,outcoming,-1,-1,False
60,24.0,33.760200260592356,0,118.0,0.0,sms,2420,2022-03-22,outcoming,-1,-1,False
64,24.0,33.142036585676706,0,116.0,0.0,sms,2421,2022-03-02,outcoming,-1,-1,False
69,24.0,32.898264450290085,0,115.0,0.0,sms,2422,2022-03-12,outcoming,-1,-1,False
70,24.0,32.866748530317196,0,115.0,0.0,sms,2423,2022-03-19,outcoming,-1,-1,False
71,24.0,32.68666459849571,0,114.0,0.0,sms,2424,2022-03-07,outcoming,-1,-1,False
74,24.0,32.461896697405734,0,113.0,0.0,sms,2425,2022-03-25,outcoming,-1,-1,False
79,24.0,31.445171632316317,0,110.0,0.0,sms,2426,2022-03-14,outcoming,-1,-1,False
81,24.0,31.29788545113182,0,109.0,0.0,sms,2427,2022-03-29,outcoming,-1,-1,False
84,24.0,30.965713215217235,0,108.0,0.0,sms,2428,2022-03-18,outcoming,-1,-1,False
90,24.0,30.625591908326797,0,107.0,0.0,sms,2429,2022-03-12,outcoming,-1,-1,False
91,24.0,30.530227898014004,0,107.0,0.0,sms,2430,2022-03-15,outcoming,-1,-1,False
93,24.0,30.34348639534194,0,106.0,0.0,sms,2431,2022-03-18,outcoming,-1,-1,False
98,24.0,29.880000142841382,0,104.0,0.0,sms,2432,2022-03-17,outcoming,-1,-1,False
99,24.0,29.863389673953023,0,104.0,0.0,sms,2433,2022-03-24,outcoming,-1,-1,False
100,24.0,29.83393709829643,0,104.0,0.0,sms,2434,2022-03-20,outcoming,-1,-1,False
101,24.0,29.79925925484038,0,104.0,0.0,sms,2435,2022-03-26,outcoming,-1,-1,True
103,24.0,29.540575662529662,0,103.0,0.0,sms,2436,2022-03-19,outcoming,-1,-1,False
105,24.0,29.09522423204021,0,102.0,0.0,sms,2437,2022-03-28,outcoming,-1,-1,False
107,24.0,29.077879606817774,0,102.0,0.0,sms,2438,2022-03-26,outcoming,-1,-1,False
111,24.0,28.797831290811573,0,101.0,0.0,sms,2439,2022-03-12,outcoming,-1,-1,False
112,24.0,28.71653366556295,0,100.0,0.0,sms,2440,2022-03-28,outcoming,-1,-1,False
119,24.0,27.934731572430906,0,98.0,0.0,sms,2441,2022-03-30,outcoming,-1,-1,False
121,24.0,27.692094924142495,0,97.0,0.0,sms,2442,2022-03-24,outcoming,-1,-1,False
122,24.0,27.49077799655757,0,96.0,0.0,sms,2443,2022-03-02,outcoming,-1,-1,False
124,24.0,27.262489262282983,0,95.0,0.0,sms,2444,2022-03-11,outcoming,-1,-1,False
125,24.0,27.20502063807359,0,95.0,0.0,sms,2445,2022-03-15,outcoming,-1,-1,True
